sample_index,ASM_A_MeanT,ASD_A_SDevT,BSM_B_MeanT,BSD_B_SDevT,CSM_C_MeanT,CSD_C_SDevT,ISM_I_MeanT,ISD_I_SDevT,ALM_A_MeanT,ALD_A_SDevT,BLM_B_MeanT,BLD_B_SDevT,CLM_C_MeanT,CLD_C_SDevT,ILM_I_MeanT,ILD_I_SDevT
10,0.5513196480938439,0.6526717557251909,0.5392156862745098,0.5232558139534884,0.5102040816326533,0.5,0.8823529411764706,0.6637931034482758,0.5645161290322582,0.8035714285714286,0.5437499999999998,0.6184210526315789,0.513698630136986,0.5967741935483871,0.6752136752136751,0.875
11,0.5386819484240712,0.5516129032258065,0.5445544554455445,0.5113636363636364,0.5102040816326533,0.5,0.9633027522935781,0.5661764705882353,0.5468750000000004,0.8035714285714286,0.537037037037037,0.5875,0.5,0.5138888888888888,0.6752136752136751,0.8425925925925928
12,0.5150684931506868,0.5816326530612245,0.5555555555555555,0.5357142857142857,0.5102040816326533,0.5,0.9813084112149534,0.5746268656716418,0.5303030303030296,0.8653846153846153,0.5437499999999998,0.5875,0.5,0.5138888888888888,0.7053571428571428,0.858490566037736
13,0.5645645645645666,0.7434782608695651,0.5445544554455445,0.5487804878048781,0.5102040816326533,0.5,0.9633027522935779,0.55,0.5147058823529409,0.8653846153846153,0.5437499999999998,0.5875,0.5,0.5138888888888888,0.7383177570093458,0.8425925925925928
14,0.4263038548752846,0.5719063545150502,0.3395061728395061,0.8823529411764706,0.8620689655172413,0.7037037037037037,0.41338582677165364,0.4666666666666667,0.3333333333333333,0.4639175257731958,0.3522267206477732,0.7704918032786885,0.949367088607596,0.7872340425531915,0.44632768361581915,0.5723270440251572
15,0.4341801385681303,0.5428571428571428,0.3395061728395061,0.8823529411764706,0.8620689655172413,0.7037037037037037,0.38888888888888895,0.4842767295597485,0.3333333333333333,0.4639175257731958,0.3522267206477732,0.7704918032786885,0.949367088607596,0.7872340425531915,0.44382022471910104,0.5652173913043479
16,0.4508393285371709,0.6812749003984064,0.3395061728395061,0.9183673469387756,0.9615384615384607,1.0,0.40384615384615385,0.706422018348624,0.3684210526315788,0.5844155844155844,0.34661354581673304,0.8545454545454545,0.9740259740259745,0.7872340425531915,0.4340659340659339,0.5796178343949044
17,0.9261083743842342,0.7990654205607476,0.7857142857142857,0.8999999999999999,0.8620689655172413,0.9499999999999998,0.6069364161849711,0.5579710144927537,0.7608695652173921,0.7758620689655173,0.7016129032258063,0.7580645161290321,0.8720930232558144,0.5,0.5984848484848485,0.6232876712328766
18,0.7999999999999988,0.8636363636363636,0.859375,0.7758620689655173,0.8064516129032256,0.8636363636363636,0.8974358974358976,0.9390243902439023,0.8333333333333326,0.9000000000000001,0.9456521739130435,0.7580645161290321,0.7653061224489792,0.5606060606060606,0.6752136752136751,0.7844827586206897
19,0.4711779448621551,0.394919168591224,0.49549549549549554,0.3846153846153846,0.5952380952380953,0.4418604651162791,0.7954545454545455,0.3684210526315789,0.507246376811594,0.5172413793103449,0.47027027027027035,0.5280898876404494,0.6302521008403364,0.6065573770491803,0.6076923076923078,0.4918918918918919
20,0.7490039840637431,0.6951219512195121,0.7746478873239436,0.9782608695652175,0.9615384615384623,0.9499999999999998,0.9210526315789472,0.9871794871794871,0.9210526315789446,0.9374999999999998,0.8700000000000001,0.9038461538461539,0.7211538461538467,0.880952380952381,0.9186046511627904,0.8272727272727273
21,0.6245847176079755,0.7633928571428571,0.7638888888888887,0.8653846153846153,0.9615384615384623,0.5,0.5706521739130436,0.7403846153846154,0.6481481481481485,0.5921052631578947,0.9886363636363635,0.8392857142857142,0.6048387096774193,0.6851851851851851,0.7053571428571428,0.7583333333333333
22,0.6245847176079755,0.7633928571428571,0.7638888888888887,0.8653846153846153,0.9615384615384623,0.5,0.5706521739130436,0.7403846153846154,0.6481481481481485,0.5921052631578947,0.9886363636363635,0.8392857142857142,0.6048387096774193,0.6851851851851851,0.7053571428571428,0.7583333333333333
23,0.6245847176079755,0.7633928571428571,0.7638888888888887,0.8653846153846153,0.9615384615384623,0.5,0.5706521739130436,0.7403846153846154,0.6481481481481485,0.5921052631578947,0.9886363636363635,0.8392857142857142,0.6048387096774193,0.6851851851851851,0.7053571428571428,0.7583333333333333
24,0.38445807770961227,0.36,0.3691275167785235,0.6000000000000001,0.6097560975609754,0.45238095238095244,0.39033457249070636,0.6363636363636364,0.35353535353535376,0.48387096774193544,0.3832599118942731,0.5402298850574713,0.49019607843137275,0.40659340659340654,0.35909090909090907,0.6275862068965516
25,0.47837150127226535,0.8423645320197044,0.3353658536585366,1.0,0.8620689655172413,0.7037037037037037,0.3697183098591549,0.9058823529411765,0.3684210526315788,0.5056179775280899,0.3551020408163265,0.6811594202898551,0.5474452554744528,0.43529411764705883,0.36238532110091737,0.7647058823529411
26,0.9947089947089996,0.8636363636363636,0.5670103092783505,0.5769230769230769,0.5,0.5428571428571428,0.5,0.8191489361702127,0.6481481481481485,0.7758620689655173,0.8877551020408162,0.6025641025641025,0.5859375000000002,0.7115384615384615,0.5163398692810457,0.6893939393939394
27,0.7430830039525727,0.6679687499999999,0.8593749999999999,0.5,0.6756756756756754,0.59375,0.6069364161849711,0.6875,0.6034482758620683,0.8333333333333335,0.8877551020408162,0.5874999999999999,0.5859375000000002,0.6379310344827587,0.5163398692810457,0.7109375000000001
28,0.5356125356125343,0.394919168591224,0.5339805825242719,0.6164383561643836,0.5555555555555559,0.47500000000000003,0.7664233576642334,0.43016759776536306,0.6862745098039211,0.4545454545454546,0.4860335195530726,0.7704918032786887,0.8426966292134827,0.6271186440677966,0.8876404494382022,0.4155251141552512
29,0.5013333333333321,0.7599999999999999,0.4365079365079365,0.5421686746987953,0.5494505494505499,0.7599999999999999,0.5769230769230769,0.5310344827586206,0.6363636363636369,0.5172413793103449,0.43718592964824116,0.7230769230769232,0.8064516129032261,0.7254901960784313,0.7745098039215688,0.46192893401015234
30,0.3991507430997878,0.5606557377049181,0.4661016949152542,0.6716417910447761,0.5882352941176473,0.5428571428571428,0.49528301886792453,0.8850574712643677,0.4666666666666662,0.5172413793103449,0.4285714285714286,0.5529411764705883,0.6880733944954129,0.5873015873015873,0.5724637681159421,0.5260115606936416
31,0.392484342379958,0.394919168591224,0.5092592592592593,0.6,0.5376344086021507,0.5757575757575757,0.4708520179372197,0.4350282485875706,0.3932584269662923,0.4368932038834952,0.41232227488151657,0.5949367088607596,0.7425742574257427,0.5692307692307692,0.4817073170731708,0.5384615384615385
32,0.890995260663506,0.7125,0.9016393442622951,0.6428571428571429,0.847457627118643,0.8636363636363636,0.8333333333333335,0.9166666666666667,0.6730769230769229,0.9782608695652175,0.7372881355932204,0.712121212121212,0.6048387096774193,0.8043478260869565,0.8777777777777781,0.8272727272727273
33,0.890995260663506,0.7125,0.9016393442622951,0.6428571428571429,0.847457627118643,0.8636363636363636,0.8333333333333335,0.9166666666666667,0.6730769230769229,0.9782608695652175,0.7372881355932204,0.712121212121212,0.6048387096774193,0.8043478260869565,0.8777777777777781,0.8272727272727273
34,0.6245847176079755,0.5,0.7857142857142857,0.8035714285714286,0.8771929824561413,0.8260869565217391,0.8076923076923078,0.8953488372093024,0.7954545454545455,0.5625,0.7631578947368421,0.7343749999999999,0.6465517241379309,0.74,0.8586956521739135,0.8584905660377358
35,0.6245847176079755,0.5,0.7857142857142857,0.8035714285714286,0.8771929824561413,0.8260869565217391,0.8076923076923078,0.8953488372093024,0.7954545454545455,0.5625,0.7631578947368421,0.7343749999999999,0.6465517241379309,0.74,0.8586956521739135,0.8584905660377358
36,0.6245847176079755,0.5,0.7857142857142857,0.8035714285714286,0.8771929824561413,0.8260869565217391,0.8076923076923078,0.8953488372093024,0.7954545454545455,0.5625,0.7631578947368421,0.7343749999999999,0.6465517241379309,0.74,0.8586956521739135,0.8584905660377358
37,0.6245847176079755,0.5,0.7857142857142857,0.8035714285714286,0.8771929824561413,0.8260869565217391,0.8076923076923078,0.8953488372093024,0.7954545454545455,0.5625,0.7631578947368421,0.7343749999999999,0.6465517241379309,0.74,0.8586956521739135,0.8584905660377358
38,0.39085239085239154,0.5428571428571428,0.35031847133757965,0.8823529411764706,0.9803921568627438,1.0,0.4646017699115044,0.7777777777777779,0.43209876543209896,0.371900826446281,0.4416243654822335,0.4234234234234234,0.5474452554744528,0.3523809523809524,0.47023809523809507,0.5723270440251572
39,0.3449541284403681,0.4927953890489914,0.3594771241830065,0.8490566037735848,0.9803921568627438,1.0,0.5072463768115941,0.7938144329896907,0.3684210526315788,0.3846153846153846,0.4046511627906977,0.4747474747474747,0.6637168141592925,0.3894736842105263,0.4619883040935673,0.6107382550335569
40,0.4508393285371709,0.5428571428571428,0.34375,0.8181818181818181,1.0,1.0,0.4545454545454546,0.5877862595419847,0.35353535353535376,0.4128440366972477,0.3640167364016736,0.6438356164383561,0.882352941176471,0.5692307692307692,0.4593023255813952,0.6453900709219857
41,0.7673469387755133,0.7434782608695651,0.5188679245283018,0.5625,0.5681818181818182,0.6129032258064516,0.6645569620253164,0.9390243902439025,0.6034482758620683,0.8333333333333335,0.5178571428571427,0.5595238095238095,0.6465517241379309,0.7708333333333333,0.5808823529411765,0.7583333333333335
42,0.890995260663506,0.7434782608695651,0.6790123456790124,0.7031250000000001,0.5681818181818177,0.6129032258064516,0.6402439024390244,0.6311475409836066,0.6730769230769229,0.7758620689655173,0.8699999999999999,0.712121212121212,0.528169014084507,0.7115384615384615,0.5197368421052632,0.7982456140350878
43,0.3622350674373796,0.42643391521197005,0.3873239436619718,0.44554455445544555,0.714285714285715,0.3877551020408163,0.3736654804270462,0.4556213017751479,0.4794520547945198,0.4945054945054945,0.4328358208955224,0.6619718309859155,0.9036144578313253,0.5522388059701493,0.5266666666666668,0.7647058823529413
44,0.678700361010833,0.6151079136690647,0.514018691588785,0.5232558139534884,0.892857142857142,0.8636363636363636,0.5172413793103449,0.5133333333333333,0.5468750000000004,0.6818181818181819,0.5649350649350648,0.6714285714285714,0.657894736842105,0.9249999999999999,0.5,0.5759493670886076
45,0.7736625514403288,0.9395604395604396,0.8870967741935483,0.7758620689655173,0.909090909090908,0.8260869565217391,0.7720588235294117,0.7264150943396226,0.8333333333333326,0.9374999999999998,0.8207547169811319,0.712121212121212,0.7211538461538467,0.7115384615384615,0.7523809523809524,0.7982456140350878
46,0.5295774647887324,0.9395604395604396,0.7638888888888888,0.7258064516129032,0.7246376811594198,0.8636363636363636,0.6140350877192983,0.77,0.7291666666666653,0.8035714285714286,0.7500000000000002,0.7580645161290321,0.6048387096774193,0.7708333333333333,0.8494623655913983,0.6791044776119404
47,0.38603696098562623,0.48441926345609065,0.42307692307692313,0.48387096774193544,0.609756097560976,0.4871794871794871,0.41501976284584974,0.6363636363636364,0.4545454545454543,0.4736842105263159,0.4328358208955224,0.5402298850574713,0.7575757575757575,0.5211267605633803,0.5031847133757962,0.5870967741935484
48,0.7673469387755133,0.5516129032258065,0.5339805825242717,0.6617647058823529,0.9090909090909094,0.5757575757575757,0.5276381909547739,0.5273972602739726,0.6999999999999993,0.5232558139534884,0.5240963855421685,0.5875,0.5952380952380953,0.9736842105263156,0.5642857142857143,0.6148648648648649
49,0.5784615384615414,0.5625,0.5555555555555555,0.5769230769230769,0.5555555555555559,0.7037037037037037,0.73943661971831,0.9625000000000001,0.6034482758620683,0.9782608695652175,0.5240963855421685,0.5595238095238095,0.5281690140845071,0.6166666666666667,0.6370967741935483,0.6893939393939394
50,0.4113785557986879,0.5166163141993958,0.3416149068322981,0.8490566037735848,0.9433962264150939,0.9500000000000001,0.38888888888888895,0.5877862595419847,0.40229885057471265,0.6521739130434783,0.34117647058823525,0.8867924528301887,0.9259259259259253,0.8222222222222222,0.3708920187793427,0.6363636363636362
51,0.4688279301745646,0.7276595744680852,0.3374233128834356,0.9183673469387756,0.9615384615384607,1.0,0.38745387453874536,0.658119658119658,0.3763440860215051,0.5056179775280899,0.3438735177865613,0.7966101694915255,0.8426966292134827,0.5692307692307692,0.39108910891089105,0.6642335766423357
52,0.420581655480984,0.38084632516703787,0.47008547008547014,0.39823008849557523,0.6024096385542168,0.41304347826086957,0.5,0.39086294416243655,0.522388059701492,0.5172413793103449,0.514792899408284,0.5402298850574713,0.6097560975609754,0.5873015873015873,0.5895522388059703,0.5141242937853108
53,0.4361948955916472,0.46341463414634143,0.5140186915887851,0.5294117647058824,0.5102040816326533,0.5428571428571428,0.5072463768115941,0.4967741935483871,0.42168674698795133,0.391304347826087,0.4416243654822335,0.4747474747474748,0.7142857142857137,0.5068493150684932,0.4759036144578314,0.42325581395348844
54,0.4444444444444441,0.394919168591224,0.5288461538461539,0.5421686746987953,0.5,0.6333333333333333,0.6441717791411042,0.41621621621621624,0.4545454545454543,0.4054054054054054,0.45077720207253885,0.5402298850574713,0.6637168141592916,0.5692307692307692,0.5064102564102565,0.5260115606936416
55,0.38445807770961227,0.4927953890489914,0.34375,0.8823529411764706,0.9615384615384607,1.0,0.42510121457489886,0.706422018348624,0.3763440860215051,0.5294117647058824,0.3438735177865613,0.8545454545454545,0.9740259740259745,0.8222222222222222,0.4072164948453609,0.7647058823529411
56,0.4341801385681303,0.7276595744680852,0.3374233128834356,0.9183673469387756,0.9615384615384607,1.0,0.39923954372623577,0.7623762376237623,0.3763440860215051,0.5294117647058824,0.3438735177865613,0.7966101694915255,0.9740259740259745,0.7872340425531915,0.4488636363636363,0.6275862068965516
57,0.8826291079812242,0.5516129032258065,0.5045871559633028,0.5,0.6329113924050632,0.5757575757575757,0.5329949238578681,0.5273972602739726,0.729166666666668,0.7758620689655173,0.5437499999999998,0.6911764705882354,0.7812499999999993,0.8409090909090908,0.5984848484848485,0.8125
58,0.5,0.5,0.5978260869565217,0.7758620689655173,0.7352941176470591,0.5757575757575757,0.6521739130434783,0.8020833333333334,0.6730769230769229,0.5,0.725,0.7343749999999999,0.8928571428571431,0.6851851851851851,0.7452830188679244,0.8272727272727273
59,0.8209606986899582,0.6526717557251909,0.514018691588785,0.5232558139534884,0.5952380952380953,0.9500000000000001,0.6481481481481481,0.7857142857142857,0.6999999999999993,0.6818181818181819,0.5240963855421685,0.5595238095238095,0.6147540983606554,0.8409090909090908,0.5524475524475524,0.6594202898550725
60,0.4688279301745646,0.9144385026737968,0.3353658536585366,1.0,0.909090909090908,0.7307692307692307,0.39923954372623577,0.5238095238095238,0.3932584269662923,0.5294117647058824,0.34661354581673304,0.746031746031746,0.9036144578313253,0.6981132075471698,0.39499999999999996,0.5796178343949044
61,0.49867374005305165,0.9144385026737968,0.3353658536585366,1.0,0.909090909090908,0.8636363636363636,0.3736654804270463,0.8461538461538461,0.3932584269662923,0.7377049180327868,0.3522267206477732,0.7014925373134328,0.5102040816326529,0.45679012345679004,0.34801762114537443,0.7520661157024794
62,0.3679060665362034,0.44415584415584414,0.4661016949152542,0.6164383561643836,0.5434782608695653,0.7037037037037037,0.39033457249070636,0.4207650273224044,0.5737704918032787,1.0,0.5028901734104047,0.6266666666666668,0.7281553398058257,0.6065573770491803,0.5337837837837839,0.7520661157024794
63,0.6596491228070206,0.8636363636363636,0.5288461538461537,0.5625,0.9259259259259258,1.0,0.5614973262032085,0.6754385964912282,0.6034482758620683,0.7758620689655173,0.5437499999999998,0.6527777777777778,0.937499999999999,0.6379310344827587,0.5602836879432623,0.6232876712328766
64,0.9641025641025607,0.8636363636363636,0.9322033898305084,0.7031250000000001,0.7042253521126761,0.7916666666666667,0.6774193548387097,0.9871794871794871,0.7608695652173921,0.6428571428571428,0.6214285714285714,0.9400000000000001,0.8152173913043479,0.74,0.5602836879432623,0.6791044776119404
65,0.793248945147682,0.5816326530612245,0.5789473684210527,0.8035714285714286,1.0,0.6785714285714285,0.525,0.6311475409836065,0.6034482758620683,0.8653846153846153,0.6904761904761906,0.6025641025641025,0.5597014925373135,0.6851851851851851,0.6694915254237293,0.6148648648648648
66,0.9543147208121848,0.5245398773006135,0.5045871559633028,0.5,0.5102040816326533,0.5135135135135135,0.5526315789473685,0.5,0.7954545454545456,0.7758620689655173,0.5723684210526315,0.9038461538461539,0.657894736842105,0.7708333333333333,0.6124031007751938,0.8425925925925926
67,0.7203065134099637,0.5245398773006135,0.5392156862745098,0.625,0.8771929824561399,0.7037037037037037,0.5072463768115943,0.5347222222222222,0.6481481481481485,0.6428571428571428,0.6214285714285714,0.903846153846154,0.833333333333333,0.9249999999999999,0.512987012987013,0.6408450704225352
68,0.8826291079812242,0.5516129032258065,0.5392156862745098,0.6617647058823529,0.7246376811594208,0.8260869565217391,0.5329949238578681,0.5579710144927537,0.729166666666668,0.7258064516129032,0.6692307692307692,0.9791666666666667,0.9615384615384623,0.7708333333333333,0.5895522388059702,0.8425925925925928
69,0.5179063360881545,0.59375,0.5612244897959184,0.8999999999999999,0.5617977528089884,0.7916666666666667,0.6774193548387096,0.5347222222222222,0.9722222222222228,0.7499999999999999,0.8207547169811319,0.5595238095238095,0.8720930232558146,0.5606060606060606,0.6638655462184874,0.6594202898550725
70,0.3333333333333333,0.35550935550935553,0.3333333333333333,0.34351145038167935,1.0,0.34545454545454546,0.3333333333333333,0.3515981735159817,0.4320987654320981,0.7142857142857143,0.43718592964824116,1.0,0.675675675675676,1.0,0.5163398692810458,1.0
71,0.5150684931506868,0.5,0.5392156862745098,0.7031250000000001,0.7575757575757585,0.5757575757575757,0.6213017751479291,0.8369565217391305,0.6250000000000009,0.8035714285714286,0.5649350649350648,0.7833333333333333,0.7978723404255325,0.7708333333333333,0.512987012987013,0.6408450704225352
72,0.8209606986899582,0.5816326530612245,0.5499999999999999,0.6617647058823529,0.8474576271186443,0.7916666666666667,0.5223880597014926,0.5347222222222222,0.6730769230769229,0.7758620689655173,0.537037037037037,0.6351351351351352,0.7352941176470591,0.9736842105263158,0.5302013422818791,0.5909090909090909
73,0.5013333333333321,0.41007194244604317,0.5339805825242719,0.48387096774193544,0.5,0.39583333333333337,0.5526315789473684,0.5539568345323741,0.507246376811594,0.4545454545454546,0.5087719298245614,0.7460317460317462,0.6302521008403364,0.6271186440677966,0.5642857142857145,0.674074074074074
74,0.9261083743842342,0.7434782608695651,0.9166666666666665,0.8653846153846154,1.0,0.7599999999999999,0.8076923076923078,0.9390243902439023,0.9722222222222228,0.8333333333333335,0.7909090909090909,0.712121212121212,0.6355932203389831,0.8409090909090908,0.9874999999999999,0.7222222222222221
75,0.3363148479427552,0.38084632516703787,0.3767123287671233,0.4054054054054054,0.7692307692307698,0.39583333333333337,0.39772727272727276,0.5099337748344371,0.42168674698795133,0.4736842105263159,0.3972602739726028,0.5402298850574713,0.7425742574257427,0.5522388059701493,0.44886363636363646,0.5141242937853108
76,0.38445807770961227,0.5166163141993958,0.3481012658227848,0.7894736842105263,0.9615384615384607,0.9500000000000001,0.4268292682926829,0.5539568345323741,0.40229885057471265,0.5844155844155844,0.3609958506224066,0.5802469135802469,0.8064516129032261,0.45679012345679004,0.4179894179894179,0.6275862068965516
77,0.4508393285371709,0.6042402826855123,0.3395061728395061,0.9183673469387756,0.9803921568627438,1.0,0.41015625000000006,0.7623762376237623,0.3846153846153849,0.6164383561643836,0.3438735177865613,0.8545454545454545,0.9740259740259745,0.8222222222222222,0.4136125654450261,0.6642335766423357
78,0.4263038548752846,0.5719063545150502,0.34375,0.7894736842105263,0.9615384615384607,0.9500000000000001,0.4054054054054054,0.616,0.43209876543209896,0.7377049180327868,0.34117647058823525,0.8245614035087718,0.9740259740259745,0.8222222222222222,0.37980769230769235,0.7398373983739837
79,0.49867374005305165,0.9144385026737968,0.3353658536585366,1.0,0.909090909090908,0.8636363636363636,0.35593220338983056,0.9058823529411765,0.43209876543209896,0.7377049180327868,0.3385214007782101,0.8867924528301887,0.9740259740259745,0.9024390243902439,0.3674418604651163,0.728
80,0.7041198501872653,0.6526717557251909,0.8333333333333335,0.6428571428571428,0.7575757575757575,0.6785714285714285,0.8076923076923077,0.9625000000000001,0.8750000000000022,0.7758620689655173,0.8055555555555554,0.9400000000000001,0.9868421052631583,0.8409090909090908,0.7596153846153844,0.9680851063829786
81,0.3333333333333333,0.394919168591224,0.3716216216216216,0.4054054054054054,0.8620689655172413,0.39583333333333337,0.3763440860215053,0.5460992907801419,0.3608247422680413,0.4545454545454546,0.3799126637554585,0.5662650602409639,0.9259259259259253,0.5522388059701493,0.4030612244897961,0.5652173913043479
82,0.8826291079812242,0.5245398773006135,0.5,0.5,0.5102040816326533,0.5,0.5865921787709497,0.5347222222222222,0.7608695652173921,0.5232558139534884,0.5117647058823528,0.5595238095238095,0.5434782608695649,0.6607142857142857,0.5524475524475524,0.6066666666666667
83,0.4883116883116889,1.0,0.3333333333333333,1.0,0.9615384615384607,0.9500000000000001,0.35472972972972977,0.9506172839506173,0.4545454545454543,0.9183673469387754,0.3385214007782101,0.8545454545454545,0.9259259259259253,0.6981132075471698,0.35909090909090907,0.7398373983739837
84,0.3462246777163904,0.5327102803738317,0.4135338345864662,0.6164383561643836,0.6666666666666666,0.59375,0.36585365853658536,0.4782608695652174,0.4320987654320981,0.5172413793103449,0.554140127388535,0.824561403508772,0.49019607843137275,0.9487179487179486,0.5602836879432624,0.8348623853211009
85,0.3991507430997878,0.42643391521197005,0.44354838709677424,0.4639175257731959,0.6250000000000001,0.4418604651162791,0.48165137614678893,0.4723926380368098,0.4545454545454543,0.4945054945054945,0.43718592964824116,0.5802469135802469,0.7731958762886594,0.536231884057971,0.5163398692810458,0.5384615384615385
86,0.4361948955916472,0.6653696498054475,0.42635658914728686,0.5294117647058824,0.6410256410256415,0.5,0.4605263157894736,0.5032679738562091,0.3932584269662923,0.4736842105263159,0.38666666666666666,0.5053763440860215,0.824175824175824,0.5068493150684932,0.4010152284263961,0.4482758620689655
87,0.4883116883116889,0.9144385026737968,0.3353658536585366,0.9574468085106382,0.892857142857142,0.7307692307692307,0.36082474226804123,0.8105263157894737,0.4216867469879522,0.5555555555555555,0.4046511627906977,0.4476190476190476,0.5813953488372097,0.35922330097087374,0.39108910891089105,0.6107382550335569
88,0.4883116883116889,0.9144385026737968,0.3333333333333333,1.0,0.9433962264150939,1.0,0.3645833333333333,0.9506172839506173,0.4545454545454543,1.0,0.3333333333333333,0.9591836734693877,0.9740259740259745,0.8604651162790696,0.3574660633484163,0.9578947368421052
89,0.9543147208121848,0.5245398773006135,0.5,0.5,0.5376344086021507,0.5277777777777778,0.5412371134020619,0.506578947368421,0.8333333333333326,0.5,0.5,0.5,0.5357142857142856,0.5441176470588236,0.5163398692810457,0.5
90,0.56797583081571,0.6151079136690647,0.6790123456790124,0.7758620689655173,0.6578947368421046,0.7599999999999999,0.5384615384615384,0.6111111111111112,0.7954545454545455,0.9782608695652175,0.9886363636363635,0.5340909090909091,0.833333333333333,0.5285714285714286,0.9404761904761909,0.5170454545454545
91,0.3622350674373796,0.38084632516703787,0.3900709219858156,0.371900826446281,0.746268656716418,0.3584905660377358,0.36585365853658536,0.40314136125654454,0.4117647058823527,0.4945054945054945,0.45077720207253885,0.8545454545454545,0.6198347107438013,0.9024390243902439,0.4438202247191012,0.9009900990099011
92,0.8506787330316783,0.5516129032258065,0.5092592592592592,0.5113636363636364,0.5102040816326533,0.5,0.6325301204819277,0.5661764705882353,0.6999999999999993,0.5487804878048781,0.5117647058823528,0.5222222222222223,0.5067567567567566,0.5606060606060607,0.6583333333333332,0.5909090909090909
93,0.4263038548752846,0.6404494382022472,0.3374233128834356,0.9574468085106382,0.9433962264150939,0.9500000000000001,0.39325842696629215,0.8651685393258427,0.4216867469879522,0.7377049180327868,0.3385214007782101,0.8867924528301887,1.0,0.9487179487179488,0.39303482587064675,0.7165354330708662
94,0.4883116883116889,0.9144385026737968,0.3333333333333333,1.0,0.9615384615384607,1.0,0.3535353535353536,0.8651685393258427,0.44303797468354433,0.9183673469387754,0.3359073359073359,0.8545454545454545,0.9740259740259745,0.8222222222222222,0.35909090909090907,0.7647058823529411
95,0.3411978221415609,0.41007194244604317,0.35714285714285715,0.37815126050420167,0.8771929824561413,0.41304347826086957,0.4338842975206612,0.6062992125984252,0.4545454545454543,0.4736842105263159,0.4806629834254144,0.7704918032786887,0.675675675675676,0.7254901960784313,0.5939849624060152,0.52
96,0.8826291079812242,0.5245398773006135,0.5,0.5,0.5102040816326533,0.5,0.5737704918032787,0.5133333333333333,0.7608695652173921,0.5232558139534884,0.5,0.5,0.5067567567567566,0.5606060606060607,0.5563380281690141,0.5352941176470588
97,0.49867374005305165,0.9144385026737968,0.3353658536585366,1.0,0.9803921568627438,1.0,0.3710247349823322,0.927710843373494,0.46666666666666734,0.9183673469387754,0.3359073359073359,0.9215686274509803,1.0,0.9024390243902439,0.3674418604651163,0.8053097345132744
